r_key,end_lat,end_lon,end_lat_pre,end_lon_pre
SDK-XJ_1d166bc078d43d3f802952cca9bdf686,25.719556,119.387046,26.079,119.315
SDK-XJ_c6fc2f043df4a1b5a5ad6f0867520846,25.905898,119.676414,25.719,119.387
SDK-XJ_7cbb3bcf69cf1afb56d9f98947d8cbac,31.674487,119.973518,31.674,119.974
SDK-XJ_c9d239ec022a63a77cfd5b7cab2ba395,31.63643900000001,119.979127,31.636,119.979
SDK-XJ_22d65fbadc8f0b9bd5ec37bb060d8029,31.674924,119.97356,31.674,119.974
SDK-XJ_330cc13af960008d7903d1df0a853149,31.674958,119.973598,31.674,119.974
SDK-XJ_a0929b91cad70ad67a4292f9c8fc654c,31.636464,119.979145,31.636,119.979
SDK-XJ_3b50b4410fe232f1ef45cf4ef50b2f7f,31.636214,119.9788,31.636,119.979
SDK-XJ_238a38f399c65ffa8349a9f363cae465,31.636452,119.979199,31.636,119.979
SDK-XJ_d78e1618f07864a7bbd90f4b2175b746,31.674426,119.973557,31.674,119.974
SDK-XJ_94b38ef0d3dbf94d54b0dbc3cd8c54e5,31.674468,119.973587,31.674,119.974
SDK-XJ_1a4d7307ac77c69516f6b9f844df0c4c,31.636426,119.979104,31.636,119.979
SDK-XJ_3a7df71423e2e6be87b7f0f40cd0c756,31.63643,119.979077,31.636,119.979
SDK-XJ_0b1701bd2546f8ec8080003ad2e28a59,31.674403,119.97356299999998,31.674,119.974
SDK-XJ_2e404140b50f8fed6ec9059d3f562534,31.636398,119.979144,31.636,119.979
SDK-XJ_9a34a0b518450044984cb2321fde39a9,31.636423,119.979022,31.636,119.979
SDK-XJ_3237a6107f863e002ec23404d5378742,31.674804,119.973565,31.675,119.974
SDK-XJ_146e1b7ca3026d12a39a46f626d43487,28.926647,118.795513,28.923,118.79
SDK-XJ_98f9595345152f78ff1008c58a3d4126,28.929475,118.798529,28.929,118.859
SDK-XJ_12c0aeac9f04eed76e60f339e172fe97,28.926598,118.802009,28.927,118.801
SDK-XJ_8678bbe18affea5aa3978d8e8fd962ba,28.765829,118.640575,28.927,118.803
SDK-XJ_5b2c2362485d5fcca673982fc1d832c2,28.923929,118.874721,28.923,118.878
SDK-XJ_f22c866882256b5ad42da873b1ff73af,28.929908,118.780273,28.932,118.779
SDK-XJ_5e76fcaef4a7b5da81161f104fd69706,28.932936,118.803183,28.929,118.798
SDK-XJ_f71dafd55735ad3699735b74b47ae596,28.931593,118.80168799999998,28.925,118.808
SDK-XJ_1a0178a1204b6a9ed43e4be8fee10073,28.938125,118.85878999999998,28.893,118.909
SDK-XJ_d129d312ecf11db04e92b8e2053d10b7,28.925461,118.791113,28.924,118.791
SDK-XJ_d45558632030628c7dfc039923646452,28.928181,118.779467,28.932,118.782
SDK-XJ_def43c299db510be92b82a54b1a0124c,28.937524,118.787788,28.929,118.799
SDK-XJ_6ca508f78e96bdaffa48a3ce68d3f9e5,28.922471,118.876881,28.933,118.803
SDK-XJ_da8410f8552ce70ac424370a541639c4,23.123819,113.327047,23.124,113.327
SDK-XJ_83ca342df48f046f9fc1d1382d006b37,23.376991,113.165723,23.377,113.166
SDK-XJ_1ffb4c2dfb21ef93e442e95c95ca268b,23.14524,113.323874,23.124,113.327
SDK-XJ_63465be8275ff774d348a0149816d0c5,23.376947,113.16573,23.377,113.166
SDK-XJ_06701ed79aac9caf1cc3a6675db04d87,23.376935,113.165707,23.377,113.166
SDK-XJ_9275aac2e6c24484cc903bfa0de81750,23.139028,113.317074,23.124,113.327
SDK-XJ_93cdd381fa39a2dd8130c191ee04d1b8,23.109961,113.364067,23.163,113.356
SDK-XJ_442eee9d20601eb8c3d29f9187111c3d,23.12418,113.326763,23.124,113.327
SDK-XJ_21763e12dd0c8c56a8fbf0bdb31eaaec,23.113956,113.392564,23.14,113.317
SDK-XJ_d35ba4d686118606b381e7ba59dffc2b,31.725406,119.967666,32.142,120.567
SDK-XJ_8aaafb35fa5070fcbcdf4a41fff27eec,32.374349,120.547957,31.138,121.321
SDK-XJ_236e78b16731fc2fc6a8f9630136afde,32.205261,120.548122,32.105,120.573
SDK-XJ_4d9e1da0eb92147919f089404e518c3c,31.195699,121.605861,31.196,121.606
SDK-XJ_d8525f0d2c991513700dcdd6380d27cb,31.220798,121.503582,31.221,121.503
SDK-XJ_9fb4107e95404131cf677f435f806d02,31.195611,121.604539,31.196,121.606
SDK-XJ_ab44433e1dfd39ce9e3ee70dfa229d91,31.186536,121.459527,31.217,121.441
SDK-XJ_e5675d2764d4184f407ee108313e0d57,31.196324,121.606176,31.196,121.606
SDK-XJ_9878196492f9dacdd9d26cb6d9821244,31.195828,121.604351,31.196,121.606
SDK-XJ_fc549e95397775735ecbee94e4f65333,31.220831,121.503547,31.183,121.456
SDK-XJ_4de161d81eaa70189b63973637da6564,31.195637,121.60533,31.196,121.606
SDK-XJ_67392b36eb823369c98d78a94d0b18b6,31.383594,121.317345,31.113,121.226
SDK-XJ_91f7d9c46fca29dc69a4cd81fe19e84a,31.22595,121.497713,31.221,121.503
SDK-XJ_722b35eacb9fe93e3e4c164e0c3e6ea9,31.220793,121.503618,31.221,121.503
SDK-XJ_5e48571bbd92e79d5269a71f9c25f14a,31.220753,121.503589,31.221,121.503
SDK-XJ_88fddfbe2aee84a6342d946524da9867,31.220686,121.50364,31.183,121.456
SDK-XJ_b56f8b291c5d5deaf3aa5a51bcdc5761,31.220696000000004,121.503646,31.165,121.56
SDK-XJ_dcba42f5658b10fefb87faae7ed3e510,31.220769,121.503575,31.183,121.456
SDK-XJ_3cd4b41b3d8d235a1e678596ee706ae5,31.220855,121.503593,31.221,121.503
SDK-XJ_685b9b580742a1a8f0e33bdb02f70b37,30.739215,122.426577,31.196,121.298
SDK-XJ_6df807a52df1272878058b2ca49cf03f,30.725142,122.457631,31.185,121.458
SDK-XJ_1f56ddd3a270e17ee0839a4f86722c5d,30.706944,122.501323,31.196,121.298
SDK-XJ_2a49025ee49593cf29f2d2165f5a277c,30.724868,122.459366,31.196,121.298
SDK-XJ_e798f5248dc28de251c1c735d2464a55,30.722063,122.457925,31.196,121.298
SDK-XJ_37e7b7c6cbc6fcc696a82940d0ca2a94,30.698284,122.463983,31.196,121.298
SDK-XJ_c6d55e226956303b469d0343c9fe8ec2,30.739205,122.426576,31.196,121.298
SDK-XJ_96ff2ab09d6c7012e1c810c22a6d841a,30.705369,122.496328,31.196,121.298
SDK-XJ_6bfa3e4e054c0173f4c0d648bef46830,30.70172800000001,122.532418,31.172,121.416
SDK-XJ_34e666b1f1b3015b7db7f9bcf8de84c2,30.698022,122.464339,31.196,121.298
SDK-XJ_e48994957f6eb1d78be3873311d2e1ed,31.308552,121.469259,31.231,121.495
SDK-XJ_fff21e7d21d05629b1eb9f80714a9a18,30.698067,122.464401,31.196,121.298
SDK-XJ_07548325714362db536214923f749c92,31.308611,121.469306,31.196,121.298
SDK-XJ_b86df02bbb7b13de28bdaa62d72bfe60,31.308557,121.469265,31.196,121.298
SDK-XJ_a157a14048e75fc06a6bc950607872e6,31.28325,121.524687,31.196,121.298
SDK-XJ_e19b6c02ece204f99c543de70182bbb7,30.600884000000004,122.13331,31.196,121.298
SDK-XJ_285f284273dbf10ba0a18ad9e2f97bda,30.718213,122.528851,31.168,121.43
SDK-XJ_30b7d4e671574226f761da02559353d0,31.283273,121.524707,31.214,121.565
SDK-XJ_87df040fca9df8f4c6cae63362e50b99,30.69803,122.464359,31.196,121.298
SDK-XJ_5f45b5081ce274e086744117af74355a,30.528904,115.755673,30.529,115.756
SDK-XJ_326c11c739fa16e7cf9b048d045ee593,30.528931,115.755651,30.529,115.756
SDK-XJ_0b82aacca7225b144764a2e080c67579,30.528969,115.755603,30.529,115.756
SDK-XJ_17399972f73f64459019a6a42142fe4b,31.229912,121.358157,31.232,121.356
SDK-XJ_68f8bce27695b5756ac39f6752799ab4,31.446885,121.14111,31.403,121.37
SDK-XJ_b77e1738020dd3dd596b81f5294a8236,32.539261,121.000098,31.239,120.865
SDK-XJ_5dcc8a5cb2a1facabebb7d76d1f505e6,32.541961,121.002527,31.229,121.441
SDK-XJ_d6dc7c83e75395c9723696513447f10f,31.324849,121.338354,31.325,121.338
SDK-XJ_b0fa1396de62f5c92c39acb9d7d7229c,31.123678,121.326839,31.232,121.356
SDK-XJ_2c626dabe3cc633cd764a0a6214533ee,31.232337,121.355921,31.228,121.441
SDK-XJ_9edf361309a5531a50392b5f267baacc,31.211465000000004,121.43039,31.223,121.354
SDK-XJ_3e34373e329f031eaa891306445f0178,31.196257,121.416011,31.228,121.441
SDK-XJ_375eea9cedf766d2c31fc7dcfe4a3d26,32.542321,121.022175,31.229,121.441
SDK-XJ_b80053d53d5ad223ca7034a7fd7cb3bb,31.20056,121.407819,31.229,121.441
SDK-XJ_7c6d1f6030ab6652a83212d12a8b81fe,31.18814,121.396546,31.232,121.356
SDK-XJ_d0b97711eefd2f0ecf39809038d35745,31.239183,120.864654,30.826,121.554
SDK-XJ_f9a7838d770c68e044d3f151a8d35dc2,31.239335,120.86488500000002,31.177,121.346
SDK-XJ_793ec5650c508717337274428d6939a7,31.05611,121.352437,31.189,121.374
SDK-XJ_0ac71b61cbbebeb606a01e2e1dbfbe5d,31.037876,121.289538,31.165,121.338
SDK-XJ_ab7fe638ad6d837ebd010c793fe63bbc,23.126749,113.371682,23.126,113.371
SDK-XJ_91b2e6e378e9b43a75dcfaa2057a5202,23.129774,113.35795,23.129,113.358
SDK-XJ_5b441799d03ccbe784e719a1184f1b0b,23.126465,113.371393,23.127,113.373
SDK-XJ_6acd2c6792ccfe5b37ff563e937a514b,23.129063,113.357657,23.13,113.358
SDK-XJ_ef91287021046aa4346ec520e8798cc1,23.113489,113.21054,23.079,113.34
SDK-XJ_b9c0af9ecf6a8e2801de727ff53382fe,23.128894,113.357683,23.134,113.339
SDK-XJ_ba2c16824ab564143728fe50565b3733,23.126763,113.371645,23.126,113.371
SDK-XJ_3d59020e4cc4c1ff3e70f18738ff068e,23.129129,113.357518,23.129,113.358
SDK-XJ_7d34e105bc291ba0584ade34902b033a,23.128855,113.357859,23.13,113.358
SDK-XJ_2bca24773fc26a7bbb76d5e8b3628613,23.126631,113.37199,23.126,113.371
SDK-XJ_ea6e963d93d7a35bacec6e7f85051ce4,23.126703,113.371597,23.126,113.372
SDK-XJ_cd9c46b409e6afb3420d7e292bebb381,34.269065000000005,117.16526299999998,34.269,117.165
SDK-XJ_53923264a194f8a46622be5b64263bc7,34.268604,117.165348,34.269,117.165
SDK-XJ_6b068f580141926e835e41879c06875d,34.196561,117.092471,34.216,117.108
SDK-XJ_c5b6c4c89a8169fed10bbd639e4b701c,34.196889,117.092089,34.197,117.093
SDK-XJ_3bcae696dc2de5d9e86ff5bd15241805,34.268599,117.165294,34.269,117.165
SDK-XJ_1d9ad253762b41b9b83d42d76ec20c28,34.268739000000004,117.162788,34.269,117.165
SDK-XJ_73f9488a9afc9f0cddaa647359e6a404,34.196556,117.092533,34.197,117.093
SDK-XJ_9af1fa9b13201fd5b0b9c6ebe1fd1237,34.298655,117.212659,34.269,117.165
SDK-XJ_b0af88599447b1ce204ec448a6bbe288,34.194021,117.187081,34.196,117.096
SDK-XJ_7b257a23822244333af11df6ba2a1a02,34.188239,117.185907,34.269,117.165
SDK-XJ_aff3a382e2701eb120996d9efb6e0c64,34.291425,117.206302,34.269,117.165
SDK-XJ_4bef4112938a6b37439c5341ad6febfa,34.222729,117.196922,34.269,117.165
SDK-XJ_3cd431bf8e6548a86c81ff31f67f1168,34.189035,117.18581299999998,34.269,117.165
SDK-XJ_04fc367821c748ca132d3b4e41d51ba7,31.775316,119.87694,31.776,119.873
SDK-XJ_366dcd7983d7458304f523b2894b9e18,31.768417,119.89451,31.777,119.839
SDK-XJ_0137e0c9b0e5b944c6ed0d9a7610944c,31.775311,119.876962,31.776,119.876
SDK-XJ_cebaab20c06a5e14fc2351c7c382f528,31.777511,119.838788,31.777,119.839
SDK-XJ_8926e437398ff2a9c026c24f39a98049,31.774836,119.851772,31.775,119.877
SDK-XJ_5873bd8e82d6a79223634743ec5ebc87,31.33179,121.436564,31.34,121.442
SDK-XJ_977e4595b99be430533be7ebd5f4a249,31.339206,121.459756,31.339,121.46
SDK-XJ_f5a6a020549ec3d759dc7dfe7d211f11,31.340029,121.442345,31.34,121.46
SDK-XJ_647aa8a94c9bfc48c89506291893a726,31.340072,121.442346,31.34,121.442
SDK-XJ_8ce01434a3e2d5cc77f2874035d33f1e,31.383048,121.429758,31.319,121.444
SDK-XJ_224724e59b9e699b9b5696dc3cef217a,31.339991,121.442358,31.34,121.46
SDK-XJ_48d47303f8a95117ea40d4c58ac0734e,31.339306,121.460007,31.339,121.46
SDK-XJ_61eb3617469681b5f58a574e94e477b2,31.339271000000004,121.460046,31.339,121.46
SDK-XJ_9ff1c04b5e3982537a98850cf273ea6b,31.340067,121.442352,31.34,121.443
SDK-XJ_fb483b4f85cbb6b77ac5fe224aded4a6,31.33927700000001,121.460005,31.339,121.46
SDK-XJ_71c631f42a297b1a9355a77954f4db36,31.340044,121.442383,31.365,121.467
SDK-XJ_91f36cd2f338a6f010be5a15fd0d2be0,31.295839,121.430287,31.319,121.444
SDK-XJ_f957274a3790f30c723f388c5e25f305,31.339981,121.442368,31.312,121.468
SDK-XJ_8efd6e0f94218ae5b06217b674d2d362,31.39372800000001,121.427897,31.318,121.448
SDK-XJ_628a3f911347063c28b3913b8c08b136,31.340044,121.442375,31.34,121.442
SDK-XJ_c958bdd6c9dec081fe26d326c6540bbe,37.395805,121.60496299999998,37.396,121.605
SDK-XJ_96764214547950e1f52e9b0b61d81e79,37.395842,121.605201,37.396,121.605
SDK-XJ_caee87ca438643e54105941f44c1f65b,37.386938,121.595549,37.387,121.595
SDK-XJ_c589c1ff0c04742d7fdfdce32ee039ce,37.387036,121.595168,37.387,121.595
SDK-XJ_545bafb9cc94023c034568b7f0c4a7eb,37.386887,121.594993,37.387,121.595
SDK-XJ_e7ac0c6c14843b0bd8e8472eabcb7b6a,37.387034,121.595603,37.387,121.595
SDK-XJ_464ea2209d04bbd5052e514fb271d1f4,37.386971,121.595804,37.387,121.595
SDK-XJ_3c8248020b2b8047e2f98fd1d0ade4cf,37.395863,121.605046,37.396,121.605
SDK-XJ_717a866d94628e8de909b84eb8a364b4,37.386941,121.59493,37.387,121.595
SDK-XJ_826f6d5b2c60a97b728ad6efe0a5f36c,37.395819,121.60496,37.396,121.605
SDK-XJ_9fd8be9a392ab0a2d9057a20b6eee5eb,37.395855,121.605129,37.396,121.605
SDK-XJ_08a9065f496cfbe18f6e91582db0e5e9,37.400062,121.59006200000002,37.396,121.605
SDK-XJ_021de9b94bfcca0617d4c0ef23512b44,37.386792,121.595146,37.387,121.595
SDK-XJ_658d6d3beaac6a139bc743ee38faf808,37.395804,121.605168,37.396,121.605
SDK-XJ_d6f6fd5aef05eb06e72d093430b390eb,37.395827,121.605019,37.396,121.605
SDK-XJ_ba31cc5460aaa6b1314f2e24bcb81064,37.386916,121.595257,37.387,121.595
SDK-XJ_e99ac13da5bd063f31b4591daab88743,31.18381500000001,121.373703,31.183,121.397
SDK-XJ_ef75ede051cb4154c4fa08b718a5641c,31.174381,121.371447,31.184,121.307
SDK-XJ_52281e75ad521ca949324935c6be31d0,31.183726,121.37502,31.184,121.374
SDK-XJ_356fe67015f875f318c410ed0075fb94,31.183476,121.373745,31.176,121.355
SDK-XJ_445c096aa8e503937d71ac8fb98cf776,31.174338,121.371306,31.18,121.394
SDK-XJ_4c76750e93a84139a157b9c974b5010a,31.124641,121.366951,31.184,121.308
SDK-XJ_8f65b4850d4d5c442dea863a655452df,31.183977,121.373642,31.178,121.382
SDK-XJ_f0afd7c016978f2186390fcd67f5caa8,31.183862,121.373713,31.184,121.308
SDK-XJ_f8af0e94445082e31ba8d7289f7264ef,31.183835,121.37372,31.051,121.339
SDK-XJ_19a53cb87221dfbc2ea7f8c20382ecd3,31.183578000000004,121.373755,31.184,121.374
SDK-XJ_19a7f4649c7f6cc49894b89c5e148110,31.174418,121.37133500000002,31.184,121.374
SDK-XJ_7876641af16a37d51991518524b642e0,31.174313,121.371393,31.184,121.308
SDK-XJ_ef62ed4de0e833c138b3956a538ab1b3,31.174346000000003,121.371464,31.051,121.339
SDK-XJ_020811bcbf8a50b84befaaeb27418b76,31.174349,121.37116,31.184,121.375
SDK-XJ_a81d6a4a7af24924108a215ad55e038c,31.183408,121.373584,31.178,121.382
SDK-XJ_32db391fdd001cfbe140ad7e9d946cbe,31.171806,121.375261,31.224,121.451
SDK-XJ_8d8011d74543b0061c1440bf3c4755f5,31.183364,121.373128,31.184,121.374
SDK-XJ_8bfad81f9671cf8de002c9f39254e06d,31.174355,121.371321,31.174,121.371
SDK-XJ_6eceab9e502cba5d1416e9fec7a6099c,31.183976,121.37496000000002,31.174,121.371
SDK-XJ_837e12339c362266aff2d7865e51f236,31.174378000000004,121.371295,31.174,121.371
SDK-XJ_5ca32a442c7ddfc2c16b0d28e27974b4,22.671261,114.029133,22.671,114.029
SDK-XJ_3f33705876d80ea9d7c994a1f2904db2,22.683711,113.97406200000002,22.671,114.029
SDK-XJ_37016a43b4ec7e3eb3d97abad69eb64a,22.676353,113.946362,22.675,113.946
SDK-XJ_03f53e9d074c1cc6a9686a93ee8529bb,22.674818,113.945569,22.674,113.945
SDK-XJ_0d7930f5ae9105bd6d14847339d86a7a,22.67501,113.945592,22.672,113.94
SDK-XJ_2ffc913150b9f714a0ca10e3d8a0c44d,22.671212,114.029221,22.671,114.029
SDK-XJ_31a9ec720158a229fe6cedb96e4ab298,22.671131,114.029441,22.671,114.03
SDK-XJ_c8edc4ffe17ad14da639812bdb9855db,22.67113,114.029389,22.671,114.029
SDK-XJ_0cc1ede458cf846b297bc72097e131b8,22.674484,113.940693,22.675,113.945
SDK-XJ_8562092af23c7100315564e75ec27bc6,22.662219,114.017742,22.671,114.029
SDK-XJ_8fe088c63a1b253449bce772d2031eb0,22.665762,114.03917,22.675,113.945
SDK-XJ_e808b69810676631cbbb7a0b9676585f,22.677121,113.949016,22.676,113.946
SDK-XJ_5a66a4332d1299de918ef626075b2ea3,22.671109,114.029467,22.671,114.029
SDK-XJ_f31a57d3f50524627d553cb2c7f1737f,24.987953,102.818707,24.988,102.819
SDK-XJ_8c0b93d393873727199bc4c794e3b3a9,24.987916,102.818743,24.988,102.819
SDK-XJ_60f1b9d02baff3d8b69066d9f133c3e4,24.987861,102.818691,24.988,102.819
SDK-XJ_fd9d847589d83598f922d92451b37811,24.987906,102.818953,24.988,102.819
SDK-XJ_a58793e1de84c3bb89552a784bc474ef,25.05888,102.727412,24.954,102.771
SDK-XJ_ec4868a221c1e8e809228b8789ba6c84,24.955836,102.77122,24.954,102.771
SDK-XJ_665780f715f4106beb487fadbd450525,25.022699,102.702415,24.968,102.766
SDK-XJ_300e8181dc6d3aebd43e076e08235281,24.98792000000001,102.818816,24.988,102.819
SDK-XJ_a37e0efaa9f9a2068be99b812713da04,24.953674,102.771173,24.956,102.771
SDK-XJ_ab1e1fa4f02c277f9122c5e96b3223cd,24.940632,102.817444,24.954,102.771
SDK-XJ_8a241403f8c7f92337da76f415a56442,24.987903,102.818767,24.988,102.819
SDK-XJ_5ab9c9edae00707c7aa2ff823ebc40b5,24.953712,102.77108,24.954,102.771
SDK-XJ_7247abc09fda19e406ca21c5868c72a4,24.953671,102.771112,24.954,102.771
SDK-XJ_707f12885e7effdc29c48d900b8d34bf,24.953647,102.771179,24.948,102.77
SDK-XJ_fce901ff9ad95116ca6b9c211b6ab504,24.987866,102.818807,24.988,102.819
SDK-XJ_fb2b90ab1e1778161abe22942d617de6,24.953673,102.771109,24.954,102.771
SDK-XJ_43df1b92be677447920abb2933ea7f1c,29.927606,104.295314,29.947,104.373
SDK-XJ_3d48a8433c10d80ff08583bf57c39c79,31.42056,104.77028,29.947,104.373
SDK-XJ_f7910c7ce598a9672b0b44ef9c668ac6,28.672361,121.424295,28.672,121.424
SDK-XJ_7a227f262bec7dfd4c50be2fe2284d64,28.678197,121.445286,28.678,121.445
SDK-XJ_d8f14bb703cf77b5c05409b496fba8bf,28.674836,121.425052,28.672,121.425
SDK-XJ_f2254e7e4f6eccb7d2445ca65400864b,28.678191,121.445235,28.678,121.445
SDK-XJ_115b98d44bfa85e39fc124615e833fd7,28.67235,121.424275,28.672,121.424
SDK-XJ_0336b13603ed722ba8572e5d526d2ebe,28.678251,121.44538500000002,28.678,121.445
SDK-XJ_f8ba13b1d51a56f28130b9a0b6170d9c,28.678139,121.445293,28.678,121.445
SDK-XJ_adee30a3454307e33c31a6d5441abde8,28.672364,121.424306,28.672,121.425
SDK-XJ_c2d3e0adbdb44b681a9a1b4ec1301417,28.678184,121.445257,28.678,121.445
SDK-XJ_81a62387a568d3b34e13e697a5af1301,28.709716,121.422843,28.672,121.425
SDK-XJ_0e6a9c6b63b901b36344bda3069ce681,28.67237,121.424305,28.672,121.424
SDK-XJ_0ef7f4848507b9680ea7c9775d91d546,28.678222,121.445327,28.678,121.445
SDK-XJ_6186ef56cbec78a84ae101c1026876c3,29.830087,114.324376,29.842,114.33
SDK-XJ_e939cfa3fab163bb00e0ed02bd02397f,29.50087000000001,106.500568,29.49,106.48
SDK-XJ_959fa27db1c47d1fbe385d5e79c519af,29.509921,106.516726,29.507,106.515
SDK-XJ_55b388da0b0623ad598780eebcb18b47,29.527847,106.486828,29.528,106.487
SDK-XJ_0eacfb92a55a1cd9cb24250968356163,29.568697,106.599271,29.528,106.487
SDK-XJ_0e703c3d0a91568ecd234871a0e2afc9,29.537340000000004,106.512864,29.528,106.487
SDK-XJ_27fd0cdfb1559de91feadfed6c8638d2,29.500897,106.500543,29.501,106.501
SDK-XJ_68b59ee90e12b2a6f128df5b1e26a7cd,29.52828,106.486354,29.528,106.486
SDK-XJ_0aff804752689707ede9d1216b520c0b,29.510982,106.517953,29.501,106.501
SDK-XJ_8da43cc7d1a4e5441f10ea1dba41608b,29.511044,106.518232,29.501,106.501
SDK-XJ_cd996a6aa31474e172eaf4c5c3a30fbf,29.500802,106.500558,29.501,106.501
SDK-XJ_2cba002f6d310c3d66757037f3e17ecd,29.500892,106.500503,29.501,106.501
SDK-XJ_044d8e6bbe1b814b9034343ced351ad9,29.50105,106.500566,29.528,106.487
SDK-XJ_a4a8af5cfbb6cd09dc4cded406d368de,29.500845,106.500524,29.501,106.501
SDK-XJ_222fe0cab34053df6c16cc925b6ff318,29.5697,106.59936,29.538,106.512
SDK-XJ_0e4c1547a00089651cff33da755c8034,29.510953000000004,106.517914,29.5,106.512
SDK-XJ_9fd9fca7aa115578ea7e737c9a30f411,29.500928,106.50051299999998,29.526,106.527
SDK-XJ_91fdfb887c248f3800f9a518102d3c88,30.534138,105.570138,30.519,105.612
SDK-XJ_874277ac4b04e09ccbf4d2851d826f97,30.506366,105.57925,30.529,105.557
SDK-XJ_aba488e39ebf4590b09b9403db471d33,30.52857,105.557304,30.529,105.557
SDK-XJ_5aac5dcb97cb49dbbc99dfb3dc111766,30.528604,105.55732,30.529,105.557
SDK-XJ_a34d1c3819f9aa136f29197e8fdb6099,30.519317,105.610856,30.531,105.57
SDK-XJ_c396fd3f6ce76c721db626e7be42190e,30.518802,105.61181,30.519,105.611
SDK-XJ_e6f0b986b44726f5fb583f96b1d892f7,30.518797,105.611743,30.519,105.612
SDK-XJ_dbeb0c458c7fb2524e61761f22da7df7,30.50043,105.59811299999998,30.51,105.57
SDK-XJ_62ce124694079c886356c9e372bfb11a,30.528588,105.557252,30.531,105.555
SDK-XJ_df276ee59448857aaed440dd0d46a6e2,30.518811,105.611778,30.529,105.557
SDK-XJ_8e9bf690d1516d7cc576521212674b57,30.752412,105.535525,30.529,105.557
SDK-XJ_8b4dd73473c857d47eafa856f3c63e74,30.528607,105.557259,30.529,105.557
SDK-XJ_3bf7d2dacbf8a2ec57566a6b7a375a5b,30.51916,105.610936,30.522,105.615
SDK-XJ_0a159dfa493276c9e6ad0abe28b5545f,30.528563,105.557296,30.529,105.557
SDK-XJ_ec45b0b4c892a70c1d32ad703e5ffe8f,26.599498,106.625405,26.613,106.729
SDK-XJ_d2317bf13bc3f90ca7b2bdad95d3ae03,26.614053,106.730052,26.612,106.729
SDK-XJ_a4593f140d3af29eae8feb4367373ee9,26.61497,106.72534,26.615,106.725
SDK-XJ_2bb7ccaa29cc163bfaa146599c810f9b,26.609968,106.637181,26.641,106.648
SDK-XJ_77cf1922b02adb5c4dbd01c150565d53,26.61491,106.632778,26.614,106.641
SDK-XJ_6a19c2abf2f92c92258d3950ad9ccbab,26.612477,106.728955,26.613,106.729
SDK-XJ_50913e172f6cf9997e97fdb6cb1730d2,26.612481,106.72883,26.615,106.726
SDK-XJ_37f5fafb786188a354d68d2aa76cd798,26.610006,106.637657,26.61,106.638
SDK-XJ_dbf4fe94395fe4204c27add85004333b,26.610055,106.63763,27.128,106.875
SDK-XJ_d31ab37a66b57368abf72d97a3d0d42b,26.610007,106.637503,26.614,106.641
SDK-XJ_f0aa723bdea52a6863d07a16c1f357fb,26.609893,106.639524,26.613,106.729
SDK-XJ_21b1a1358b9189c5ec1b4ed2cef5c227,26.621201,106.614199,26.932,106.917
SDK-XJ_112a0f4b024247a3f4dc6463d0bf4c57,26.609935,106.637708,26.61,106.638
SDK-XJ_dc7cdb84ba227e0c7dc53293c3b708be,26.610035,106.637532,26.617,106.643
SDK-XJ_13ea35b35af7dc1143a771062f051e28,26.612581,106.72906100000002,26.613,106.729
SDK-XJ_ac5e7d5bbe6be39f811e330141d40a3c,26.609975,106.63764,26.613,106.64
SDK-XJ_ec70a009dee141942623ff144dfd346a,26.612523,106.72901,26.613,106.729
SDK-XJ_7f4adde55a76fd3692a5046a02f315ad,26.610043,106.63758,26.61,106.638
SDK-XJ_860d2371e1d9bd33d26ec205f1b5b94d,26.610044,106.637588,26.61,106.638
SDK-XJ_0c825cdfed528029bb2d9833c5961066,26.616462,106.734513,26.612,106.729
SDK-XJ_5322a2d40fe394f63e96c9487ba9e4e0,26.610048,106.637542,26.615,106.642
SDK-XJ_ef903030b09385cc99d173900e971525,43.835822,87.557999,43.836,87.558
SDK-XJ_f546226fc6dc295de3285b7bf586bb6d,43.835846,87.557948,43.839,87.57
SDK-XJ_466c708eb6681795008e6efa43acdd2a,43.838845,87.569751,43.836,87.558
SDK-XJ_142f44c271d3d717c54371e12050e3df,43.791985,87.609083,43.836,87.558
SDK-XJ_38f6c92ca150f3e4373a89ffd7560548,43.835731,87.55809599999998,43.836,87.558
SDK-XJ_9891b78fee88507abd6e2dcca11a6b6b,43.8357,87.557974,43.836,87.558
SDK-XJ_c50ab233a235d48458d0b6d1a6aa5cc8,30.540278000000004,105.562704,30.51,105.614
SDK-XJ_1597b99db5e4ce6b48aed12ab1be9ea9,30.459332,105.56458700000002,30.459,105.565
SDK-XJ_ff1890d6cea06e1e830a5c5a340cfe9d,30.504779,105.580216,30.459,105.565
SDK-XJ_febefddc333902917a8ed5a633ab3551,30.459449,105.564843,30.459,105.565
SDK-XJ_5addeaa8957bcd06f43304474657746f,30.459327,105.564663,30.459,105.565
SDK-XJ_190d8e8f39ae65220ca8f616c802c98a,30.459694,105.564625,30.459,105.565
SDK-XJ_4689a03b46b35aba5c311d4f7caa7f2d,30.459478000000004,105.564813,30.459,105.565
SDK-XJ_00be3645a5d178c9976f62cb55a4d015,30.45948,105.564866,30.459,105.565
SDK-XJ_9bf45f96ec836d20a9804997912418f7,39.622936,118.16516,39.652,118.207
SDK-XJ_ae904b4a8c5e5433ff0a65a885a98387,39.670214,118.186057,39.639,118.148
SDK-XJ_2441501bf6d96f677a899093b3d76fc9,39.65166,118.206998,39.636,118.184
